emp_no,first_name,last_name,birth_date
221453,Abdulla,Staylopatis,1954-06-14
221463,Ayakannu,Takkinen,1954-11-03
221474,Hatsukazu,Berztiss,1953-02-21
221475,Wilmer,Engelmann,1955-09-21
221485,Nahum,Szmurlo,1953-10-06
221487,Rutger,Kambil,1955-04-28
221515,Weicheng,Hutter,1952-06-23
221528,Jixiang,Molenkamp,1952-07-03
221561,Shigeichiro,Plump,1954-11-02
221571,Siddarth,Candan,1955-05-16
221577,Gita,Capobianchi,1952-03-21
221583,Atreyi,Heusch,1952-11-11
221592,Gift,Adachi,1954-04-28
221594,Niteen,Strooper,1955-01-06
221599,Juyoung,Serot,1954-10-10
221600,Weiwu,Yemenis,1954-03-08
221609,Naftaly,Champarnaud,1955-07-10
221631,Fusako,Ponthieu,1955-10-02
221634,Tze,Anido,1952-04-09
221644,Jeong,Peyn,1955-02-18
221645,Pradeep,Rabehasaina,1955-06-10
221649,Uinam,Fiebach,1954-10-19
221659,Hailing,Montemayor,1955-06-15
221663,Parto,Pileggi,1954-12-29
221683,Gritta,Osgood,1953-11-03
221688,Cedric,Gecsel,1952-04-03
221691,Udi,Munke,1952-06-06
221708,Zijian,Selenyi,1955-01-07
221709,Edwin,Parascandalo,1953-08-13
221715,Rayond,Noriega,1953-05-20
221736,Yolla,Warwick,1955-10-20
221748,Miomir,Denos,1955-08-06
221755,Luerbio,Sudbeck,1955-10-12
221758,Sivanarayana,Coullard,1955-09-25
221759,Jingling,Luders,1952-12-20
221760,Marko,Ellozy,1952-10-26
221766,Tzvetan,Karunanithi,1955-06-10
221770,Jayesh,Winter,1955-11-23
221772,Ronghao,Kaiserswerth,1954-12-23
221777,Eben,Kavraki,1955-09-04
221794,Nevin,Talmon,1955-04-02
221799,Tran,Lorys,1955-12-01
221800,Youpyo,Schaad,1954-05-23
221801,Kristinn,Rahimi,1955-10-27
221805,Yucai,Luders,1954-06-16
221814,Sukumar,Leppanen,1953-07-16
221824,Parviz,Orsini,1955-05-12
221829,Nectarios,Smeets,1952-02-16
221850,Mitsuyuki,Ritzmann,1955-09-05
221863,Radhia,Schlegelmilch,1953-08-31
221878,Phillip,Albarhamtoshy,1953-03-24
221881,Subhash,Cyne,1953-02-18
221882,Sahrah,Aloia,1955-12-14
221888,Nathalie,Frolund,1955-12-02
221894,Ohad,Birjandi,1955-11-15
221904,Sastry,Feldhoffer,1954-08-03
221908,Wayne,Vieri,1953-02-20
221916,Kristine,Theuretzbacher,1954-08-08
221927,Teunis,Usdin,1955-11-30
221946,Kazuhira,Foote,1952-09-12
221959,Krassimir,Lueh,1955-09-23
221984,Manibrata,Assaf,1954-12-31
221989,Jiakeng,Terekhov,1953-04-18
221990,Adel,Hiyoshi,1953-12-18
222008,Shuji,Lamba,1952-02-20
222013,Remko,Ohori,1953-10-21
222019,Kristian,Edelhoff,1953-05-31
222022,Dung,Mayerwieser,1953-11-30
222036,Serenella,Thiria,1952-03-18
222046,Nahla,Driscoll,1953-12-17
222048,Gen,Sidhu,1954-10-19
222067,Gift,Gaughan,1953-05-04
222076,Richard,Zwicker,1953-12-16
222077,Gor,Kilgour,1953-05-06
222079,Bojan,Streng,1955-12-30
222085,Peternela,Staelin,1952-12-06
222104,Alois,Liesche,1954-12-06
222105,Qingxiang,Koblick,1954-01-26
222109,Souichi,Fargier,1955-10-18
222110,Maria,Warwick,1952-02-24
222111,Kazuhide,Honiden,1955-06-08
222113,Lobel,Gilg,1952-03-12
222122,Weidon,Henseler,1953-10-18
222125,Elvia,Oehlmann,1953-06-05
222145,Zhiwei,Huttel,1954-02-02
222147,Hitomi,Bernatsky,1952-02-20
222155,Kellie,Delgrande,1952-03-26
222159,Hatem,Mattern,1952-11-19
222173,Feiyu,Esteva,1953-01-07
222180,Maia,Feinberg,1953-01-25
222192,Wuxu,Esteva,1953-10-02
222196,Takahito,Yurek,1955-03-27
222205,Ayonca,Validov,1952-06-15
222213,Salvador,Wielonsky,1955-08-08
222239,Zhiguo,Kilgour,1952-09-25
222242,Michaela,Baer,1954-03-02
222244,Basant,Petereit,1953-02-22
222251,Jagoda,Leivant,1952-07-04
222268,Guadalupe,Hedayat,1952-03-01
222279,Syozo,Peroz,1954-08-08
222281,Nikolaus,DuBourdieux,1955-02-15
222295,Maha,Ermel,1953-02-09
222314,Mingzeng,Rothenberg,1954-03-29
222326,DeForest,Heyers,1953-04-15
222330,Gor,Bellone,1955-07-27
222339,Junichi,Grabner,1954-01-16
222341,Arie,Birge,1954-09-14
222346,Muneo,Gadepally,1955-12-30
222358,Vishv,Pramanik,1954-03-11
222359,Kristen,Murtafg,1954-07-02
222364,Shao,Benzmuller,1953-01-21
222369,Mingsen,Mellouli,1955-02-10
222371,Tsutomu,Brender,1955-02-07
222375,Somnath,Rajcani,1954-07-27
222392,Gunilla,Pardalos,1953-12-09
222403,Djenana,Lyonns,1953-02-06
222404,Fusako,Kilgour,1953-07-14
222410,Jianhao,Erie,1952-08-09
222427,Roselyn,Schaft,1952-10-26
222430,Guoxiang,Dolinsky,1954-08-19
222433,Munehiro,Serna,1954-08-16
222437,Miquel,Zongker,1953-02-17
222438,Nishit,Sridhar,1954-09-03
222439,Arve,Kirkerud,1953-07-13
222446,Yonghong,Gente,1954-09-17
222456,Wilmer,Peek,1955-03-24
222470,Jaques,Velardi,1953-02-15
222475,Xinyu,Petereit,1954-06-18
222496,Shao,Etalle,1953-08-05
222506,Xudong,Alpay,1955-07-01
222510,Honglan,Speckmann,1952-03-12
222512,Fumitake,Murtafg,1952-04-08
222515,Miquel,Anger,1953-07-17
222536,Feipei,Merel,1955-11-07
222538,Cullen,Carrere,1955-01-20
222550,Sadok,Wroclawski,1952-05-28
222552,Shaowei,Deyuan,1953-08-24
222558,Hinrich,Ducloy,1953-10-16
222559,Arvind,Mitina,1953-05-02
222567,Katsuyuki,Bultermann,1953-06-02
222577,Parviz,Gniady,1953-03-02
222587,Kiyokazu,Chiola,1953-10-06
222595,Becky,Kavvadias,1955-10-30
222598,Lokesh,Bade,1954-08-06
222602,Amstein,Randi,1955-04-14
222621,Xudong,Melter,1953-08-01
222624,Kenton,Birdsall,1954-10-30
222627,Candido,Dulay,1953-03-20
222643,Shounak,Landherr,1953-02-03
222653,Zissis,Schahn,1952-10-14
222660,Moriyoshi,Swiss,1954-07-20
222667,Shigenori,Mattern,1953-06-08
222674,Turgut,Kitsuregawa,1952-07-03
222685,Anneli,Lagarias,1953-11-05
222690,Takahiro,Boreale,1954-11-21
222702,Dmitry,Barbanera,1953-07-04
222709,Teruyuki,Wossner,1952-08-13
222720,Dayanand,Montresor,1955-01-18
222726,Kristina,Steenbeek,1952-06-01
222736,Nevin,Sevcikova,1952-03-09
222738,Arne,Bauknecht,1952-07-18
222744,Theirry,Nitsch,1954-03-11
222764,Kristina,Francisci,1954-02-21
222768,Shimshon,Beetstra,1952-05-25
222802,Emdad,Siksek,1955-03-13
222832,Gopalakrishnan,Kalorkoti,1952-11-23
222836,Ishfaq,Aloia,1953-02-11
222843,Morris,Schnabel,1955-07-16
222899,Yoshimitsu,Peres,1953-07-19
222915,Teiji,McFarlan,1954-08-18
222922,Mingzeng,Mungall,1952-05-20
222925,Shrikanth,Karunanithi,1955-05-21
222929,Shigehiro,Murtha,1955-07-23
222935,Aiichiro,Chiola,1954-04-05
222954,Persi,Pleszkun,1952-09-11
222960,Jaroslava,Garnick,1954-05-19
222964,Shugo,Pappas,1954-10-08
222979,Subhankar,Markovitch,1953-09-12
222994,Valeska,Munawer,1955-09-10
223009,Xinan,Codenie,1953-05-31
223016,Gro,Chaudhuri,1953-05-06
223032,Alselm,Rodite,1953-01-22
223078,Georg,Vieri,1955-08-11
223079,Radhakrishnan,Trelles,1954-07-04
223081,Nalini,Rusterholz,1955-06-28
223091,Xinglin,Babb,1952-12-30
223100,Mayumi,Speel,1954-08-15
223103,Zeljko,Picaronny,1955-04-08
223108,Jouko,Rodier,1955-10-14
223130,Rafols,Hockney,1952-05-15
223137,Khedija,Coorg,1954-12-19
223140,Horward,Vadhan,1954-03-08
223152,Kshitij,Conry,1953-05-14
223196,Paloma,Sidhu,1952-08-10
223198,Seshu,Pusterhofer,1954-08-23
223213,Halsur,Legleitner,1954-05-17
223222,Chinya,Krzyzanowski,1953-07-03
223266,Selwyn,Terlouw,1953-07-29
223284,Sedat,Streng,1954-08-06
223292,Kasidit,Savasere,1955-12-15
223299,Doowon,Bressoud,1955-07-19
223305,Manohar,Deville,1953-01-18
223310,Jolita,Erdi,1953-01-12
223314,Tamiya,Rahier,1953-03-04
223319,Ronnie,Terlouw,1952-10-25
223327,Teunis,Peron,1953-07-17
223344,Perla,Eiter,1955-07-01
223352,Jeanna,Milicic,1953-03-07
223355,Hauke,Marletta,1952-09-24
223379,Nahum,Dehkordi,1954-02-18
223381,Masadi,Schnelling,1955-04-11
223382,Zito,Beilner,1955-08-25
223384,Rimon,Khalil,1953-05-31
223385,Ziya,Chinen,1953-03-18
223387,Duke,Curless,1953-07-04
223389,Shuho,Adachi,1953-09-01
223390,Rasiah,Falck,1954-08-21
223397,Jamaludin,Morris,1954-04-16
223398,Geoff,Denos,1954-08-12
223399,Aamer,Radivojevic,1953-09-24
223406,Gift,Yoshimura,1952-04-05
223407,Susuma,Rande,1955-05-19
223413,Jingling,Gist,1952-04-04
223418,Moni,Markovitch,1954-03-10
223423,Supot,Rullman,1954-10-28
223425,Billur,Weedon,1952-02-24
223431,Weicheng,Billingsley,1954-01-14
223443,JoAnna,Birke,1955-08-07
223450,Teunis,Albarhamtoshy,1955-02-02
223456,Stabislas,Stassinopoulos,1953-01-28
223461,Manibrata,Kusalik,1954-05-31
223476,Carrsten,Avouris,1952-10-15
223483,Nahla,Danley,1954-09-14
223486,Mang,England,1954-10-18
223491,Diederik,Snyers,1952-05-03
223493,Maja,Frolund,1952-03-31
223501,Gennady,Cappelletti,1955-07-06
223509,Haldon,Osgood,1952-03-19
223525,Toong,Kropf,1955-08-21
223526,Tommaso,Anily,1954-10-13
223539,Samphel,Kamber,1954-02-20
223543,Basil,Peres,1952-11-28
223547,Gaetan,Heijenga,1952-06-04
223550,Seongbae,McFarlan,1952-04-18
223555,Ortrun,Verhaegen,1955-06-04
223557,Nishit,Polajnar,1953-07-07
223559,Claude,Bresenham,1955-02-21
223565,Ymte,Waleschkowski,1953-04-06
223581,Luise,Skrikant,1952-11-30
223594,Janalee,Acton,1955-08-10
223619,Uwe,Orlowski,1954-12-27
223620,Kazuyasu,Marshall,1955-10-28
223645,Tomokazu,Shumilov,1955-12-02
223652,Amalendu,Vidya,1953-03-21
223656,Eishiro,Oskamp,1954-01-22
223657,Kazuhide,Luca,1954-05-03
223672,Ibibia,Deville,1955-09-10
223703,Kokou,Bottner,1954-10-09
223711,Moti,Peroz,1954-08-24
223729,Nahla,Mitchem,1954-03-01
223731,Tsutomu,Restivo,1954-10-20
223732,Bowen,Perng,1952-12-20
223742,Arlette,Salvesen,1952-06-22
223745,Jenwei,Jeansoulin,1955-03-29
223750,Shaibal,Dayana,1955-02-05
223768,Mani,Stifter,1953-11-01
223779,Jianhao,Ghalwash,1955-04-20
223788,Jinya,Olivero,1953-02-20
223790,Aron,Rubsam,1955-08-14
223827,Bernice,Driscoll,1955-03-24
223830,Huican,Biros,1953-03-24
223850,Mamdouh,Rossi,1954-01-04
223856,Anestis,Vidya,1953-05-23
223869,Udaiprakash,Woycyznski,1952-08-01
223870,Youssef,Kobara,1952-05-17
223872,Supot,Penttonen,1954-02-11
223888,Gino,Stentiford,1954-08-16
223910,Sverrir,Peltason,1953-07-24
223927,Bernice,Furudate,1954-03-14
223934,Lihong,Yurek,1955-07-28
223937,Heekeun,Schoegge,1952-12-21
223942,Elgin,Plessier,1953-01-31
223970,Marjo,Jansen,1952-03-02
223971,Mikhail,Bisiani,1952-09-10
223972,Phillip,Peng,1952-09-27
223975,Yongmin,Kusakabe,1955-08-17
223981,Christoph,Cheshire,1952-11-22
223987,Wayne,Lorch,1952-09-17
223995,Hyuckchul,Beilner,1953-07-11
224002,Gaurav,Barinka,1954-05-14
224004,Sastry,Ballarin,1953-07-10
224006,Mohamadou,Monarch,1953-05-29
224014,Perry,Beetstra,1954-10-09
224030,Atreyi,Sommen,1952-08-03
224035,Inderjeet,Picaronny,1953-07-20
224044,Ingemar,Mitchem,1952-08-22
224051,Mark,Syrzycki,1953-08-05
224067,Lene,Ruther,1954-01-02
224070,Chrisa,Krzyzanowski,1952-05-11
224085,Uri,Klerer,1953-11-26
224102,Lokesh,Hoogerwoord,1952-10-02
224111,Naftali,Dulay,1955-05-09
224117,Weiru,Khasidashvili,1954-10-19
224119,Morrie,Terwilliger,1955-11-04
224139,Sachem,Heuter,1954-06-16
224141,Pranjal,Chenoweth,1954-07-11
224142,Zhiguo,McClure,1953-12-10
224162,Munenori,Olano,1954-06-25
224166,Mary,Baaz,1954-12-12
224171,Chaitali,Ramamoorthy,1952-11-06
224180,Goncalo,Hartvigsen,1952-12-30
224181,Sadun,Zongker,1952-03-31
224197,Murthy,Neiman,1954-04-20
224206,Bilhanan,Ciolek,1953-05-05
224207,Youssef,Khalil,1954-02-01
224211,Amstein,Schreiter,1954-09-15
224214,Alassane,Mateescu,1953-07-04
224219,Murthy,Knightly,1955-12-12
224222,Sumant,Thorensen,1955-05-25
224234,Maha,Slobodova,1954-06-13
224251,Kensei,Juneja,1954-08-05
224253,Conal,Monkewich,1953-01-16
224255,Hatem,Pews,1955-06-01
224264,Weiwu,Lorch,1953-04-14
224269,Makato,Kornatzky,1954-12-25
224288,Kazunori,Meriste,1954-02-04
224291,Christophe,Rosca,1955-10-26
224294,Shmuel,Tyugu,1952-09-02
224309,Valeri,Shackell,1955-02-02
224317,Felicidad,Broomell,1953-03-09
224319,Mona,Middleton,1953-01-29
224321,Shooichi,Ritcey,1952-10-10
224356,Giri,Tischendorf,1955-04-16
224368,Aksel,Ventosa,1954-02-19
224375,Zhilian,Bain,1955-09-05
224378,Selwyn,Gips,1955-08-02
224387,Sajjan,Emiris,1955-06-29
224398,Duangkaew,Perly,1955-01-12
224410,Mara,Polajnar,1955-05-01
224431,Xiadong,Bruckman,1955-08-23
224456,Kwok,Stasinski,1952-02-10
224460,Danai,Dayana,1954-10-30
224467,Gad,Miyakawa,1955-07-23
224472,Marla,Birta,1952-08-11
224497,Yechiam,Range,1953-09-25
224498,Mary,Khalil,1955-06-24
224505,Shuji,Stanger,1952-06-03
224511,Elzbieta,Einsfeld,1955-05-11
224526,Haldun,Uehara,1953-02-28
224553,Dung,Ibel,1953-10-02
224582,Xudong,Ruemmler,1955-07-25
224595,Menkae,Langford,1952-03-23
224597,Dipayan,Genther,1952-07-29
224612,Marsha,Munck,1952-02-24
224622,Tetsurou,Lipner,1953-08-21
224665,Lobel,Castellani,1952-04-20
224675,Barna,Cappello,1953-02-17
224676,Souichi,Cesareni,1954-01-28
224679,Mats,Simmel,1954-10-07
224680,Beshir,Liedekerke,1955-04-06
224692,Candida,Perng,1955-07-09
224694,Arfst,Collette,1954-01-16
224699,Charlene,Ponthieu,1952-10-06
224701,Keung,Vakili,1954-12-26
224723,Guadalupe,Alpay,1955-01-25
224724,Gretta,Wroclawski,1953-05-18
224728,Atreye,Casley,1953-12-14
224755,Xumin,Heping,1952-05-10
224764,Utpal,Nastansky,1954-08-21
224776,Thanasis,Salinas,1954-12-05
224781,Rosli,Soloway,1955-09-30
224785,Yaghout,Beetstra,1953-02-20
224791,Jenwei,Besancenot,1953-05-07
224795,Chaitali,Shokrollahi,1954-04-28
224810,Muneo,Cappello,1952-09-21
224818,Zhensheng,Rosis,1955-04-05
224820,Shalesh,Plesums,1954-05-22
224824,Leaf,Zedlitz,1954-07-07
224828,Zhigen,Versino,1953-12-24
224831,Arunas,Ermel,1952-11-13
224837,Yahiko,Ambroszkiewicz,1952-12-21
224843,Janalee,Openshaw,1952-04-21
224848,LiMin,Waterhouse,1953-07-25
224853,Djelloul,Randi,1953-04-27
224871,Fumitaka,Conry,1953-09-26
224875,Yongmao,Gewali,1954-08-07
224880,Angus,Ramsay,1955-07-12
224885,Hercules,Matheson,1955-11-12
224899,Taisook,Taubman,1954-10-23
224901,Naftali,Pero,1953-07-20
224907,Holgard,Matzke,1952-07-05
224917,Danae,Pollock,1952-09-07
224920,Xiaocheng,Sigstam,1953-12-07
224927,Conrado,Serna,1953-06-26
224937,Demin,Solovay,1952-12-24
224942,Dayanand,Swab,1952-02-07
224951,Susanna,Hartvigsen,1952-03-31
224959,Guoxiang,Swen,1953-05-26
224973,Steve,Gire,1952-09-03
224988,Claude,Steinauer,1952-03-06
224995,Chikara,Kadhim,1952-12-13
224997,Sailaja,Coors,1953-07-31
225009,Chuanti,Rouquie,1955-11-18
225017,Goh,Bruckman,1954-01-07
225030,Leszek,Spell,1952-10-13
225033,Naraig,Camurati,1952-09-15
225037,Uzi,Karnin,1953-09-29
225059,Tuval,Vernadat,1952-06-17
225085,Niclas,Mungall,1954-06-01
225105,Palash,Hempstead,1952-02-02
225116,Josyula,Uhrig,1953-01-23
225123,Makato,Gide,1952-08-19
225158,Siddarth,Shrader,1952-08-11
225170,Kersti,Waschkowski,1952-02-14
225179,Domenick,Sridhar,1954-07-03
225185,Xuejia,Thiria,1955-07-16
225186,Sachin,Lipner,1953-02-11
225188,Honglan,Malabarba,1954-08-04
225198,Zhongwei,Plavsic,1955-08-20
225211,Barry,Krichel,1955-10-15
225230,Berthier,Montresor,1952-05-02
225231,Ibibia,Marakhovsky,1955-11-26
225242,Ute,Weiland,1953-09-22
225253,Uinam,Swiss,1953-07-19
225254,Sanjoy,Tzvieli,1955-02-09
225255,Dharmaraja,Shumilov,1955-06-26
225277,Hercules,Harbusch,1952-05-30
225280,Perry,Miara,1953-11-29
225287,Ronnie,Decleir,1953-03-15
225290,Hidekazu,Vecchi,1954-01-09
225301,Huican,Collavizza,1955-05-21
225306,Wonhee,Pagter,1952-08-26
225307,Shiv,Angel,1954-09-08
225313,Luisa,Eiron,1953-03-30
225315,Piyawadee,Choobineh,1952-03-08
225323,Morrie,Sidhu,1955-01-18
225324,Quingbo,Oppitz,1955-12-29
225327,Vishwani,Kalloufi,1955-01-16
225349,Panayotis,Mahmud,1952-04-08
225357,Perry,Papastamatiou,1955-04-21
225363,Adamantios,Cullers,1955-08-21
225364,Souichi,Merle,1954-02-22
225373,Danel,Rodite,1953-11-07
225426,Zhenbing,Ibel,1952-03-31
225439,Gian,Koblick,1954-03-01
225444,Masanao,Vural,1952-12-08
225446,Masako,Poupard,1953-04-13
225450,Jiann,Famili,1952-08-14
225453,Huan,Rothenberg,1952-11-09
225455,Eldridge,Papadias,1953-11-12
225463,Temple,Masada,1954-07-16
225464,Tetsurou,Vieth,1952-08-31
225468,Vasilii,Munawer,1952-07-05
225480,Sorina,Gimarc,1952-10-14
225492,Guangming,Deville,1953-08-25
225503,Kayoko,Kropf,1952-02-26
225509,Rajmohan,Leaver,1954-07-08
225515,Jenwei,Herber,1954-09-22
225518,Owen,Zyda,1953-05-25
225533,Feiyu,Oehlmann,1953-03-24
225541,Baruch,Brodal,1955-04-17
225546,Marl,Albarhamtoshy,1955-01-23
225552,Sariel,Lalonde,1955-02-05
225587,Chenyi,Orlowska,1952-08-05
225594,Mariusz,Emmerich,1954-02-08
225595,Marla,Rosti,1953-07-11
225606,Jixiang,Rosen,1953-07-30
225610,Vishv,Morris,1953-04-24
225613,Alenka,Markovitch,1953-03-29
225615,Zhonghui,Clouatre,1955-03-10
225617,Tommaso,Pettit,1953-07-15
225618,Shuho,Duclos,1955-08-15
225621,Erez,Hempstead,1955-09-19
225623,Arunas,Taubenfeld,1953-09-14
225628,Tze,Pokrovskii,1953-10-20
225630,Jiann,Levasseur,1954-06-22
225650,Magy,McClure,1955-12-08
225652,Along,Seiwald,1954-11-13
225654,Rosita,Riexinger,1954-04-10
225655,Geoff,Pelz,1952-09-15
225658,Danai,Kakkar,1953-01-05
225661,Hairong,Baer,1954-12-09
225681,Xinglin,Guerreiro,1953-12-20
225699,Jaewoo,Menhoudj,1954-08-04
225709,Eirik,Validov,1954-06-05
225711,Vasiliy,Steinauer,1954-05-14
225713,Jinxi,Maierhofer,1952-04-28
225714,Gadiel,Dayang,1953-01-11
225719,Kolar,Himler,1952-03-23
225747,Tadahiko,Tiemann,1953-05-25
225760,Subhrajyoti,Adachi,1953-07-26
225766,Lalit,Peyn,1954-02-08
225770,Visit,Khasidashvili,1955-05-12
225779,Suzette,Huhdanpaa,1955-11-05
225811,Takushi,Zallocco,1952-08-04
225816,Bader,Jansen,1953-01-20
225818,Tomoyuki,Shihab,1955-06-12
225829,Takahito,Peak,1952-02-29
225840,Moti,Rodier,1954-09-10
225843,Remco,Codenie,1954-10-22
225871,Ronghao,Kavraki,1952-02-04
225885,Mingzeng,Simmel,1954-06-11
225890,Alois,Oxenboll,1953-03-28
225891,Mohd,Mondadori,1955-09-26
225899,Pradeep,Penttonen,1955-08-22
225900,Tse,Roisin,1955-07-20
225902,Ayonca,Schusler,1952-10-18
225919,Christfried,Dayang,1953-08-19
225928,Kasturi,Huxford,1952-02-15
225941,Alenka,Angelopoulos,1953-01-18
225952,Venkatesan,Serre,1952-04-19
225955,Radhia,Bernini,1954-01-10
225956,Mads,Parhami,1954-11-02
225965,Dhritiman,Alpay,1955-12-13
225968,Domenico,Brickell,1955-01-29
225979,Malu,Hoogerwoord,1954-08-22
225980,Luigi,Antonakopoulos,1953-10-13
225981,Niclas,Hopewell,1953-03-19
225982,Susanta,Zaiane,1954-08-10
225992,Sverrir,Zedlitz,1953-08-29
225995,Khoa,Gniady,1953-04-18
226012,Sahrah,Katalagarianos,1955-12-18
226017,Badri,Orlowski,1952-08-18
226019,Billie,Bellmore,1954-04-13
226032,Sadegh,Vernadat,1955-11-14
226067,Baruch,Benner,1954-09-02
226079,Naraig,Badache,1954-08-11
226080,Fabrizio,Decleir,1954-02-05
226092,Chinho,Nyanchama,1954-07-10
226093,Werner,Iacovou,1953-10-30
226095,Unal,Kalsbeek,1952-09-25
226099,Malu,Chandrasekhar,1955-03-15
226110,Shuji,Stasinski,1953-03-29
226112,Susanna,Gomatam,1952-03-08
226121,Vidar,Narahara,1953-09-11
226146,Shichao,Syrzycki,1952-05-19
226166,Selwyn,Mapelli,1954-12-01
226181,Maris,Sudbeck,1955-08-10
226191,Toong,Jakobus,1953-04-08
226231,Heekeun,Raoux,1952-05-11
226263,Rajmohan,Attimonelli,1954-09-09
226269,Collette,Zhiwei,1955-03-03
226270,Uwe,Honiden,1955-03-17
226275,Alain,Katiyar,1954-09-11
226281,Doowon,Kragelund,1952-07-02
226282,Emdad,Krzyzanowski,1954-09-15
226299,Reuven,McDermid,1952-10-01
226302,Danae,Braunmuhl,1955-04-27
226309,Youngkon,Portugali,1955-07-19
226313,Aiichiro,Christ,1952-03-19
226325,Leni,Avouris,1952-09-19
226367,Ung,Munro,1953-01-10
226369,Kensei,Heping,1953-01-31
226382,Moss,Khasidashvili,1953-03-18
226384,Hausi,Makinen,1955-10-09
226385,Xiaoshan,Broomell,1952-10-20
226398,Girolamo,Copas,1953-03-17
226410,Gio,Sifakis,1955-01-11
226424,Siddarth,Constantine,1955-07-30
226431,Alassane,Budinsky,1952-12-04
226435,Radhika,Llado,1953-04-21
226438,Subhada,Kambil,1952-09-23
226452,Patricio,Stellhorn,1952-11-14
226453,Saniya,Leonhardt,1954-02-13
226456,Phule,Kabayashi,1955-01-03
226466,Atilio,Baek,1955-12-07
226468,Mooi,Asmuth,1954-04-11
226471,JoAnna,Stroustrup,1953-06-15
226480,Leszek,Kusalik,1955-02-09
226497,Ravishankar,Malinowski,1955-01-11
226526,Lobel,Fiutem,1954-12-04
226529,Padma,Lamparter,1953-07-17
226568,Deniz,Frezza,1952-03-07
226573,Nathan,Penn,1955-08-29
226574,Hatem,Coors,1954-10-15
226581,Baoqiu,Nannarelli,1952-09-27
226582,Reinhard,Serre,1954-01-08
226587,Serap,Mitina,1952-10-26
226601,Faiza,Strehl,1955-05-05
226603,Spyrose,Pokrovskii,1953-08-12
226611,Kersti,Nourani,1955-10-10
226614,Valery,Fargier,1954-03-16
226616,Zine,Unno,1953-04-04
226619,Masanao,Strandh,1954-11-18
226627,Hilari,Serdy,1955-08-28
226628,Nishit,Matteis,1954-11-09
226643,Hauke,Marshall,1952-12-26
226661,Kannan,Rosenbaum,1954-11-08
226671,Mostafa,Coullard,1953-05-15
226681,Persi,Coullard,1954-06-02
226699,Zsolt,Bolsens,1955-12-30
226708,Bikash,Zedlitz,1955-09-30
226715,Paloma,Sullins,1954-04-28
226733,Taizo,Pezzoli,1955-08-18
226752,Rajmohan,Luit,1952-11-28
226765,Ayakannu,Luby,1955-09-11
226772,Heping,Koshino,1954-05-07
226774,Sumali,Remmers,1954-03-05
226782,Jaber,Beerel,1955-10-24
226792,Siamak,Shackel,1952-02-14
226796,Aksel,Baar,1952-11-22
226801,Xuejia,Roohalamini,1955-03-14
226808,Giordano,Marchegay,1955-10-29
226814,Zhenbing,Pollock,1952-02-19
226829,Godehard,Gihr,1954-04-11
226846,Ortrud,Carrere,1953-02-10
226853,Wuxu,Bail,1955-08-24
226878,Abdulah,Furedi,1955-09-19
226884,Adam,Fortenbacher,1953-09-16
226886,Divine,Bojadziev,1955-10-04
226896,Yurij,Akaboshi,1953-03-27
226899,Shigehito,Syrotiuk,1954-03-09
226905,Koldo,Barreiro,1952-03-05
226910,Kristen,Rosay,1952-04-30
226919,Adamantios,Rehfuss,1955-11-07
226932,Gen,Bridgland,1953-09-30
226942,Satoru,Rattan,1954-12-25
226954,Shushma,Pietrzykowski,1952-03-05
226987,Arif,Delgrossi,1953-02-01
226991,Maha,Schreiter,1953-06-14
226993,Thanasis,Peot,1954-11-24
227015,Rance,Trogemann,1952-09-17
227042,Gay,Templeman,1954-02-08
227048,Arco,Cincotta,1954-06-16
227059,Supot,Benzmuller,1952-09-26
227069,Shigeichiro,Marshall,1955-06-01
227116,Steve,Teitelbaum,1955-10-05
227134,Mohamadou,Nollmann,1952-11-02
227144,Anneli,Beeson,1954-05-30
227157,Perla,Swab,1952-04-07
227185,Lillian,Syang,1953-04-27
227205,Leon,Demizu,1952-02-15
227212,Premsyl,Hartvigsen,1955-03-10
227235,Boutros,Zykh,1952-06-21
227239,Krisda,Showalter,1953-02-06
227249,Hideyuki,Erni,1955-02-18
227250,Sadegh,Kusakabe,1953-02-22
227271,Yechiam,Osgood,1955-11-26
227276,Nobuyoshi,Zultner,1952-04-17
227277,Pragnesh,Buescher,1955-09-16
227296,Oscal,Christ,1952-03-07
227299,Kellyn,Millington,1955-10-22
227303,Rosalie,Mondadori,1954-05-11
227318,Claude,Benantar,1955-05-20
227324,Arve,Cooley,1955-09-27
227333,Urs,Swist,1953-04-22
227358,Rafols,Muhling,1954-08-09
227361,Kazuhito,Servieres,1952-10-20
227388,Arif,Krychniak,1953-04-29
227394,Vishu,Georgakopoulos,1953-03-07
227399,Gregory,Champarnaud,1955-12-23
227409,Jianhao,Ullian,1953-12-21
227416,Ferdinand,Hebert,1954-09-11
227423,Arunas,Baby,1952-09-03
227448,Steve,Puppo,1954-09-09
227456,Mark,Bach,1952-10-27
227457,Zeydy,Silva,1953-01-22
227459,Younwoo,Schmiedel,1953-01-09
227463,Zorica,Tsunoo,1952-07-09
227465,Bartek,Ducloy,1955-07-08
227471,Djenana,Cannane,1954-04-21
227473,Feixiong,Olivero,1954-05-27
227475,Kendra,Danner,1952-06-26
227478,Collette,Crouzet,1954-06-23
227487,Bodo,Nishimukai,1955-10-15
227488,Takahito,Jarecki,1953-11-01
227501,Angus,Biron,1953-12-25
227517,Aria,Rathonyi,1955-05-01
227518,Masoud,Dichev,1952-09-30
